	temp_0001	temp_0002	temp_0003	temp_0004	temp_0005	temp_0006	temp_0007	temp_0008	temp_0009	temp_0010	temp_0011	temp_0012	temp_0013	temp_0014	temp_0015	temp_0016	temp_0017	temp_0018	temp_0019	temp_0020	temp_0021	temp_0022	temp_0023	temp_0024	temp_0025	temp_0026	temp_0027	temp_0028	temp_0029	temp_0030	temp_0031	temp_0032	temp_0033	temp_0034	temp_0035	temp_0036	temp_0037	temp_0038	temp_0039	temp_0040	temp_0041	temp_0042	temp_0043	temp_0044	temp_0045	temp_0046	temp_0047	temp_0048	temp_0049	temp_0050	temp_0051	temp_0052	temp_0053	temp_0054	temp_0055	temp_0056	temp_0059	temp_0060	temp_0061	temp_0062	temp_0063	temp_0064	temp_0065	temp_0066	temp_0067	temp_0068	temp_0069	temp_0070	temp_0071	temp_0072	temp_0073	temp_0074	temp_0075	temp_0076	temp_0077	temp_0078	temp_0079	temp_0080	temp_0081	temp_0082	temp_0083	temp_0084	temp_0085	temp_0086	temp_0087	temp_0088	temp_0089	temp_0090	temp_0091	temp_0092	temp_0093	temp_0094	temp_0095	temp_0096	temp_0097	temp_0098	temp_0099	temp_0100	temp_0101	temp_0102	temp_0103	temp_0104	temp_0105	temp_0106	temp_0107	temp_0108	temp_0109	temp_0110	temp_0111	temp_0112	temp_0113	temp_0114	temp_0115	temp_0116	temp_0117	temp_0118	temp_0119	temp_0120	temp_0121	temp_0122	temp_0123	temp_0124	temp_0125	temp_0126	temp_0127	temp_0128
244	1.6831	0.8596	1.109	1.1029	0.8438	0.4382	0.8875	1.047	2.9946	0.8553	0.7483	0.7869	1.0869	1.1126	1.5411	0.8616	1.0188	1.0567	0.5918	0.6946	0.6053	0.8463	0.9808	1.1336	0.9528	1.3955	0.9508	0.8857	0.8957	0.9653	1.042	1.2009	0.6657	0.8803	0.6311	4.6471	0.9627	0.9944	2.4805	1.4037	0.8898	1.0295	1.1435	1.1841	1.0652	0.9079	1.1578	0.4006	0.997	0.8882	1.0108	1.293	1.4329	1.2802	0.6483	0.8555	1.1611	0.7196	1.1952	0.9942	0.937	1.2527	1.2325	1.5883	0.5637	1.1607	1.5319	1.0567	0.9373	0.9757	0.9249	0.8183	0.5503	0.9342	5.1231	1.0856	1.1305	1.1639	0.902	0.8422	0.9255	1.0518	0.6543	0.8278	1.5338	2.5888	0.7136	1.0925	0.7942	0.9051	0.9113	1.5221	0.7749	1.0462	0.7871	0.6104	1.7643	1.3703	1.0319	0.9032	1.1447	0.8985	1.3455	1.4139	1.862	1.3428	1.2342	1.0058	1.1488	0.9156	1.5912	0.5066	0.7101	0.6626	1.4292	0.6325	1.0038	3.2113	0.6769	1.003	1.2604	0.9961	0.9609	0.9493	0.9445	1.8692
100009082	1.0191	1.0971	1.1439	0.2731	1.5204	1.0824	1.4876	0.909	0.7935	0.9994	0.5107	1	0.7785	0.8349	1.3467	1.3337	0.4574	0.7979	0.2731	1.1436	0.6354	0.894	0.7688	0.7959	0.4469	0.8979	1	1.6767	0.7604	1.1037	0.863	1.4089	1.9738	1.848	1.3588	1.5103	0.9868	1.5193	0.4745	0.6343	0.992	1.1594	0.8725	2.1876	1.134	1.511	1.2298	1.8879	1.1941	1.2095	0.2731	0.4609	1.0294	1.4561	0.4079	0.5975	0.5907	0.5588	1.4763	0.2731	0.3637	0.3429	0.2731	1.401	0.6019	0.6417	0.9894	1.1437	2.1733	0.9476	1.4466	0.7161	0.8627	0.4667	1.074	2.9762	0.3143	0.7646	1.4669	1.4649	0.7714	1.0749	0.3934	0.4572	0.2731	0.6269	3.5918	4.7715	0.7684	0.2731	0.8819	1.7452	0.725	1.7411	0.5103	1.4273	0.2731	1.1996	0.8471	0.7753	0.689	1.1959	0.758	1.4908	1.709	3.3561	0.7142	0.6748	1.3855	0.9033	1.3099	1.6593	1.0872	0.6188	2.4203	1.0867	0.9099	1.0967	1.0006	0.7525	1.311	1.3597	0.8809	0.8089	1.0272	1.8943
1162	1.1305	1.0859	1.0699	0.7834	0.7319	0.7876	1.2622	1.5201	0.7956	0.942	2.7872	0.7571	0.8487	0.6224	1.1934	0.9365	1.2176	1.1294	1.2431	1.2996	0.8402	1.6009	1.1575	1.0491	1.7774	1.8191	0.7675	1.0014	1.1114	1.5461	0.7312	0.9386	1.3311	1.5347	0.8057	1.0888	0.7673	0.8585	0.4501	0.7726	0.7577	0.7992	0.9986	1.2222	0.7544	1.1044	0.807	0.9091	0.6929	1.4624	0.6934	0.75	1.1355	1.3504	0.7955	0.9024	1.0945	1.1906	1.2816	1.1413	0.6931	0.7594	0.9309	1.1389	0.7658	0.6448	1.0632	1.1703	0.6682	0.5407	0.6059	0.8934	1.3007	1.4503	1.4688	1.1552	0.6512	0.6592	1.2156	1.7819	0.6549	0.9193	0.7267	0.6965	0.9077	1.2969	1.0009	0.8647	1.3687	1.3194	0.7351	0.7212	1.0501	1.1587	1.3482	1.5061	1.2931	1.2817	1.0287	1.3006	0.8454	0.952	0.9174	0.9158	0.9991	0.8472	1.06	0.96	1.4103	2.4143	0.9618	0.8257	0.9258	1.3152	1.2622	1.1278	3.9459	6.842	0.7383	1.2753	0.7718	0.9986	0.9804	1.0984	1.1275	1.1802
100000096	1.8841	0.8925	2.0377	1.1412	1.1546	0.5488	0.4897	0.5294	1.1698	0.8744	0.284	0.2766	1.1244	1.0888	1.7318	1.0165	1.0418	0.7921	2.2236	1.7916	1.3192	1.2336	0.607	0.6359	1.2385	0.7428	1.8702	1.1531	1.2356	1.7128	0.3244	0.5579	1.1513	0.6158	0.9058	1.3508	1.2227	1.3344	2.546	2.438	0.353	0.3737	0.5191	0.5778	0.6587	0.6706	1.5379	0.8362	0.9741	1.4539	1.3066	1.0609	1.2302	1.747	0.5762	0.5601	1.4023	0.465	1.9296	1.1768	0.574	0.7624	2.1536	4.3714	0.8311	1.908	0.5878	0.8987	1.3577	0.8628	0.5979	0.4206	0.4541	0.4913	5.4096	1.2095	0.7113	1.0857	0.932	0.582	0.3439	1.0826	0.7351	1.0189	0.8982	1.3218	0.6167	0.7467	1.4793	1.3013	0.9059	0.9774	1.6779	1.97	0.4785	0.4486	0.9491	1.0891	0.9861	0.9476	1.6463	0.6998	0.8023	0.8078	1.7049	2.076	1.9288	0.6952	1.2647	1.2502	1.1611	0.5005	0.3016	0.3585	0.8957	0.659	0.8942	0.5626	1.8907	0.6977	1.4598	2.6783	1.6488	1.6539	0.5441	0.8772
363	1.7436	1.5336	1.2118	1.189	0.8602	0.9267	1.8014	1.3924	0.825	0.9281	1.0005	0.6136	1.1054	1.1027	1.318	1.727	1.2852	1.2312	0.757	0.8263	0.9267	1.2053	1.2169	1.0082	1.7554	1.6871	0.722	0.7064	0.7881	1.1356	0.9741	1.0839	1.1222	1.3273	0.7727	0.889	0.8665	0.8275	1.3029	0.9275	1.0028	0.9326	1.0512	1.2026	1.1248	1.1411	1.9113	1.5152	0.8677	1.2195	0.9544	0.9567	1.0872	1.3272	0.8075	0.8987	0.7213	1.0385	0.9269	1.0209	0.7055	0.9501	1.3581	1.5835	0.9663	0.7835	0.7696	1.1096	0.9371	0.7947	0.6547	0.5908	1.5864	1.2229	1.9456	1.1919	0.4686	0.6541	1.0325	1.1584	0.9351	1.1599	0.9464	0.9995	1.1749	0.9056	0.8167	0.5879	0.9247	0.8404	1.0162	0.8072	1.2911	1.4317	0.9858	1.0427	1.0158	1.032	0.9848	1.2552	1.0766	0.8341	0.7818	1.051	1.4448	1.5581	1.0142	0.951	0.9786	0.894	0.8097	0.6521	0.9069	0.943	0.6487	0.67	0.7513	1.0344	0.9972	0.9542	0.9479	0.9899	1.3187	1.2538	0.6219	0.7118
100002945	0.6664	1.0832	1.7545	0.6919	0.323	0.7755	1.4773	2.5765	0.3967	1.1098	0.5532	2.5503	0.4287	0.7595	0.9992	1.4231	1.6432	0.8794	1.822	1.0216	2.4052	0.4295	1.0403	0.7825	0.223	0.9876	1.3831	0.8388	1.9507	1.5581	0.5011	0.4983	0.9554	1.1738	1.3823	0.722	1.151	0.7714	0.3962	0.3594	1.0629	1.5969	0.9988	1.3918	1.0643	0.9109	0.5251	0.3789	1.0933	2.846	1.6575	0.9912	0.5438	0.3492	0.9911	1.7808	1.0629	2.8679	1.1503	2.487	0.9675	0.8202	1.419	0.2292	1.1561	1.0585	0.6552	0.4626	0.9128	1.0436	1.2223	9.0424	1.169	1.1988	0.8777	1.5956	1.051	1.0715	1.0868	1.0167	5.1943	0.3409	0.9564	0.711	1.0446	1.0012	1.1103	0.239	1.0729	0.4858	0.4502	0.626	1.7946	0.2277	1.2851	1.3062	0.4978	0.5748	1.9391	1.817	0.7824	0.6732	1.1228	0.8358	0.3414	0.6035	0.8324	1.0563	0.3249	0.9284	0.649	0.9937	1.751	4.0309	1.3259	2.4067	1.4944	1.7905	0.6466	2.213	1.8794	0.4314	1.9501	3.0371	0.8291	0.6664
100021374	0.202	0.7339	4.1203	6.3974	2.025	3.4696	0.1214	0.1096	1.3	1.2634	0.0456	0.0456	1.9741	2.1812	0.6819	4.89	0.0456	3.0934	0.1699	0.5553	2.0602	2.336	3.1201	2.6693	3.1741	3.1602	0.4053	0.5361	0.59	0.7801	0.5861	1.8846	1.4017	0.4648	0.7609	1.1683	3.6011	1.4619	1.3743	0.3542	0.6415	0.2314	1.8964	8.4917	0.8294	0.4313	0.1624	0.0456	0.5912	0.6988	0.3279	0.1233	1.432	0.3687	1.0716	0.4393	1.0775	2.3129	0.9682	0.8933	0.5357	1.4395	1.1583	1.528	0.5995	0.0456	0.8793	0.8883	1.8184	0.8909	0.2159	0.154	3.9688	3.0302	1.2059	5.9479	0.0949	0.1127	0.2156	0.5753	0.1061	0.7559	0.6769	0.4168	1.4382	0.4074	0.3224	0.9928	2.1112	0.5239	0.7688	1.0072	1.8122	1.2605	0.2034	0.0456	0.3278	1.278	0.2703	0.1486	0.7001	1.0243	0.8958	4.3746	1.9926	2.4616	0.4359	0.2583	0.0456	0.0456	1.6099	1.151	2.8923	0.1967	0.3274	0.0456	0.494	1.1415	1.7642	0.8824	0.3517	0.6809	1.6853	2.3039	1.4134	0.9223
100020423	2.5638	1.7724	2.1534	1.2116	1.108	0.8099	0.6031	0.4815	1.1611	0.4023	2.3661	1.8338	0.6703	0.8479	1.4345	1.4049	2.365	0.978	1.1525	0.9396	1.5526	1.6331	2.2206	1.2715	1.898	0.4884	0.705	0.3875	0.6612	1.0492	0.999	1.6519	0.551	0.8281	0.581	0.7556	1.1188	0.502	1.9624	1.4798	0.6696	0.6007	1.4657	0.7523	0.6604	1.1673	5.7333	4.5325	0.9346	1.4409	0.8823	1.0954	1.001	1.4499	0.3928	0.5989	0.924	0.7852	0.7814	0.7762	0.6284	0.6831	1.2513	1.3323	1.3743	1.5587	0.6671	1.0675	0.8969	0.8005	0.8226	1.1514	0.8015	0.7749	2.9848	1.4841	0.6743	0.8844	0.9988	1.2696	0.3423	0.6485	1.2238	1.4989	1.1969	2.3732	0.9942	1.8253	0.6998	0.6092	1.2841	1.5583	2.0396	3.3076	0.916	1.0012	1.6575	1.8759	0.6645	0.9143	1.0099	0.731	0.8258	0.9785	1.0335	1.2413	1.3487	0.6374	1.8274	0.7392	0.5831	0.4001	0.5317	0.7495	1.4429	0.4575	1.2912	0.4672	0.7845	0.2634	1.2836	2.3044	1.13	0.6705	0.4481	1.0559
100003397	1.0055	2.0866	1.0643	1.2176	1.236	0.5543	0.9748	1.0319	1.6639	0.7035	1.0127	1.7105	1.1363	1.1776	1.1575	2.3858	0.9825	0.9596	0.5894	1.1906	1.2213	1.5891	0.7549	0.7861	1.4107	1.1989	1.1453	0.6479	0.9213	0.5177	0.3498	0.6838	0.6412	0.8911	0.5007	0.6787	0.485	0.8494	0.8169	0.4658	2.1841	1.3481	2.4377	0.8105	0.6151	0.8978	2.483	1.0894	1.0044	0.675	1.8813	1.0073	1.2765	1.075	1.1363	0.8569	0.8976	0.86	0.7869	0.7768	1.4181	1.0762	4.4523	0.6234	1.4788	1.2498	1.5376	1.3647	2.0391	1.7235	0.6941	0.813	0.7173	2.0946	3.3499	2.0539	0.4415	0.4342	0.9454	0.8706	1.1418	1.411	0.8556	1.0124	1.0633	0.8669	0.7683	0.6932	1.3088	1.7384	0.8235	1.3937	1.4206	0.8366	1.5178	1.0843	0.6697	0.9868	2.2875	1.0285	0.6996	2.2331	0.6419	1.0359	1.5095	2.0644	0.3985	0.8546	1.4025	2.2565	0.7108	0.63	0.6166	0.5292	0.7537	0.4908	0.9956	1.2416	0.8825	0.5879	1.3498	0.7321	2.0331	1.5399	0.6811	1.0604
100002488	0.2481	0.6755	2.1724	2.7025	0.6414	0.7679	0.6566	1.0645	1.8157	2.6818	6.6187	19.714	0.3437	0.3883	3.2962	3.2459	2.1006	12.9857	1.1576	1.0561	0.143	0.1698	4.11	2.1003	1.4519	0.8293	1.45	0.902	0.4872	0.554	0.9143	2.0547	0.7634	0.6108	1.1443	2.279	2.2615	3.7023	0.4149	0.8254	0.187	0.4918	8.1199	4.0441	4.8005	6.6294	3.6173	3.7573	10.7219	2.7259	0.9578	3.3746	0.9762	0.5733	0.6337	2.0138	1.2453	0.8304	3.5598	4.2938	0.6743	0.4768	0.471	0.8341	18.7796	25.686	1.9746	4.128	0.8763	0.5345	2.332	2.4033	0.2115	0.0655	34.3675	9.207	0.1949	0.1601	1.0422	1.798	0.4257	0.2293	1.8357	0.8291	0.2305	0.2629	0.8422	0.3634	0.4226	2.2566	1.0076	0.803	0.9102	4.3028	3.019	2.93	0.5652	3.7252	0.0601	0.0718	0.2298	0.1089	2.0071	6.8077	5.7008	5.3126	0.3009	1.4567	4.0951	1.4534	0.1667	0.4113	0.303	0.434	1.3218	0.5802	0.4714	0.2225	0.4731	0.3558	14.1498	4.8594	1.5889	2.2285	0.1273	0.2392
100015838	1.5446	1.4948	1.2377	0.8615	0.7641	0.6406	2.3687	2.1788	0.5379	0.7706	0.7742	0.8297	1.242	0.9932	1.3996	0.9264	1.4538	1.6514	1.0561	1.2058	0.9763	0.8529	1.5102	1.6342	1.3361	1.4103	0.7352	0.8205	1.4501	1.0518	1.9342	1.3325	1.3359	1.1762	0.9713	0.7644	0.626	1.4144	0.6838	0.6016	1.1557	0.8208	0.9773	2.4036	1.1051	1.3713	0.5494	1.0152	0.5785	0.4813	1.3153	0.845	1.0465	0.9067	2.0238	2.6535	0.7643	0.9332	1.2358	1.1826	1.0065	1.1311	1.2096	2.8606	0.9547	0.9696	0.7652	0.6271	0.9643	0.814	1.2643	1.008	1.4974	0.9848	1.0283	0.9495	0.6447	0.7349	1.5232	1.5068	1.6554	0.5445	0.5864	0.6208	1.2024	1.3293	0.586	0.4166	0.6145	0.7394	0.6559	0.4618	0.7258	0.8416	1.3762	1.7773	1.4952	1.8202	0.9351	0.7403	1.3675	0.5956	1.1009	1.2702	1.2324	0.7326	1.045	1.3976	0.8124	1.0643	0.9433	0.9015	0.8035	1.0192	0.7682	1.0026	1.2377	1.4361	0.5488	0.9903	1.2397	0.4706	0.806	0.9974	1.3671	1.3883
250	3.2084	3.7071	1.1423	2.3317	0.4168	0.6501	1.0479	1.4006	0.5766	1.4673	0.7587	1.0083	0.5308	1.3006	0.5097	0.7875	1.7486	2.2834	1.7504	1.3305	1.2947	0.6762	0.7469	1.7793	0.6814	1.9932	0.6956	0.8476	0.8649	0.84	1.7276	0.9598	1.0856	0.7724	1.0338	1.5402	1.9368	1.5503	1.375	1.6993	1.1669	1.3678	1.4249	1.702	0.7705	0.5035	0.4052	0.8168	2.1342	1.5021	1.2393	0.8734	0.7796	0.4382	1.5941	2.3464	0.6472	0.5527	1.3578	1.4685	0.7427	0.9152	1.5246	3.6441	1.3209	1.0027	2.1789	0.5864	1.623	1.9337	1.7249	1.2071	0.5218	0.7243	0.8278	1.3307	0.8422	0.8815	2.8507	2.2302	1.2517	0.5034	0.5341	0.6072	0.9537	2.0192	0.9895	0.8904	0.7629	0.8498	0.7091	1.0132	1.287	0.6962	0.7204	0.8357	0.6411	0.9914	1.0869	1.0235	1.3433	1.0875	1.6986	1.8465	0.7413	0.8348	1.0865	1.3922	0.2692	0.4831	0.6773	1.3615	0.8443	0.9917	0.3804	1.0194	0.5042	0.6023	0.6544	1.1312	1.6025	1.1615	1.2812	2.4171	0.8036	0.651
1442	1.4102	1.4108	1.2843	1.1502	0.5516	0.6395	1.5879	1.0175	0.8788	0.838	0.6479	0.8604	0.9369	0.9058	1.0139	0.8609	1.1896	1.571	0.9764	1.7034	1.0045	1.108	1.3297	1.1777	1.139	1.3714	0.9628	0.9955	0.8797	0.9181	0.8408	0.9258	0.7014	0.4644	0.9098	1.0094	1.0499	0.9968	1.0459	0.9123	0.8402	0.8639	0.9108	0.8982	0.7807	0.7677	1.4761	1.0688	0.8174	0.78	1.2376	1.1297	0.9231	1.0292	1.0255	1.2612	0.9363	0.9614	0.6701	0.8011	1.0045	1.3096	1.151	1.6724	1.2822	1.1467	1.1203	0.9298	0.8431	0.7212	0.9316	1.5729	0.6782	0.8703	1.8766	1.0535	0.7336	1.0165	0.7487	0.8512	0.3727	0.6459	0.835	0.8753	1.2069	1.6319	0.7055	1.1781	0.7933	0.3025	0.8819	1.0367	1.0397	0.9495	2.7684	1.5655	1.2859	1.4163	1.3412	1.6589	1.3865	1.0119	1.1376	1.3198	0.6348	0.6128	1.0592	1.1839	1.0319	1.1137	0.8539	0.3696	0.3429	0.8457	1.5381	1.0183	1.0789	1.2177	1.2878	1.0032	1.0597	0.9557	1.1388	1.7574	0.8729	0.9836
100003892	1.2249	4.1821	1.3105	1.2488	1.7385	2.2514	1.2453	0.9774	0.9797	1.2932	1.2799	4.5398	1.8704	1.1093	5.3111	2.4869	1.6398	1.3992	0.7329	0.6276	0.6818	0.8466	2.0366	1.2552	0.8678	0.8741	2.1185	0.2634	1.9661	0.9039	0.8837	1.0586	0.7409	1.0203	1.3907	1.3707	0.888	2.1614	0.3292	0.4674	0.3346	0.9254	1.7131	0.6723	1.187	0.3521	1.5098	0.5038	2.8953	0.2377	2.5109	3.614	0.7462	0.8682	0.4851	1.1446	1.4668	0.9713	0.4393	3.6629	1.1225	1.678	1.8699	1.9914	0.0553	0.2361	0.3752	0.7554	1.4861	1.9666	0.6506	0.6479	0.4041	1.222	1.1457	3.4523	0.611	1.2094	0.7872	1.4119	0.5073	1.1283	0.8198	0.7076	0.9408	0.5185	0.5702	0.6033	1.8365	1.6373	0.4286	0.4321	0.868	1.4645	0.7993	0.7878	2.6714	4.5012	0.4546	1.2894	1.0565	0.6644	0.9306	1.2138	1.1592	1.4884	0.4488	1.5129	0.4755	0.816	0.3215	0.0553	1.2701	1.165	0.6872	0.2956	0.8055	0.0553	2.3467	0.4692	1.7164	2.0918	0.527	0.6874	0.4153	0.5675
100000042	1.3194	1.7235	0.6477	0.9619	0.475	0.4343	1.3673	4.1629	3.5325	1.2831	0.1337	0.2795	3.0118	1.3736	0.4137	0.2915	1.3351	2.425	0.2085	0.083	4.0051	0.5764	0.3812	0.2591	2.3752	0.238	0.9565	1.5889	3.4737	0.2403	0.2451	2.2168	0.1559	2.1249	0.0664	6.1403	3.5664	0.9853	2.9529	0.1062	1.3589	0.4854	1.218	1.0435	2.2158	1.4359	1.6078	2.7081	2.9207	1.353	0.3717	0.7648	1.5521	0.2056	1.9647	2.4266	3.5211	3.3876	1.3642	0.1491	1.529	0.9249	1.2607	2.2119	1.6088	0.6867	3.0484	1.2826	1.4516	1.7389	0.0862	0.1725	0.5096	0.4913	8.7922	2.8452	0.1555	0.4804	0.3456	4.85	0.3234	1.4021	1.7228	1.2593	1.1013	3.0245	0.3847	1.8864	0.4565	0.3058	0.8475	0.672	1.6159	0.639	3.8151	0.7571	4.438	0.6254	0.7625	1.8642	3.7036	0.4416	0.6036	1.8576	2.1811	7.1554	0.2436	1.4405	2.2027	1.9398	0.5452	0.1784	0.0836	0.0557	1.0147	0.19	0.502	0.3505	3.8679	0.5722	0.4969	0.1922	0.2697	6.6668	0.106	0.4303
100002528	1.3073	1.1888	0.973	0.92	0.8388	0.8187	1.4264	1.5768	0.8272	0.9128	0.791	0.5443	1.0283	1.0182	1.5428	1.5635	1.1273	1.139	0.9724	1.0153	1.1525	1.1687	0.9857	0.9486	1.1331	1.2584	1.0653	1.0126	1.0942	1.1038	0.8271	1.0178	1.099	1.5148	0.9196	0.9952	0.9735	1.0448	1.0076	0.8717	0.734	0.7166	1.2098	0.9542	1.0048	1.0143	1.1982	0.9696	0.9865	0.8783	1.1258	0.918	1.0793	1.0865	0.9752	1.0748	1.2375	1.0555	0.9197	1.0336	0.8716	1.0601	0.8486	0.7985	1.0825	0.9234	0.8587	1.0593	0.9381	1.0666	0.8046	0.7865	0.7456	0.9768	2.2496	1.4732	0.9696	0.9516	1.11	1.1801	0.5874	1.058	1.2727	1.1721	1.3243	1.3506	1.0566	1.0527	1.2464	1.0643	0.7485	0.9111	1.0424	0.8845	1.0288	0.7686	0.9962	1.0588	0.9702	1.0144	1.0941	1.0779	0.9138	0.9525	1.3301	1.4046	1.0606	0.9647	0.9749	0.921	1.0038	0.7536	0.9378	0.9637	1.3091	0.75	0.8291	0.6858	0.8822	0.7694	1.2503	1.0854	0.9686	1.1158	0.6049	0.7719
100015831	2.2738	2.0419	1.1474	1.2032	1.0669	0.7296	1.9106	3.5703	0.6945	0.9108	0.6878	1.1675	1.5965	1.0898	1.0115	0.8507	1.2439	1.9746	1.5941	1.7678	0.9016	0.5042	1.1854	1.2789	0.6694	1.2204	1.1839	1.2018	0.8423	0.9162	1.4274	0.6895	0.7909	0.8629	1.4865	1.2855	1.1097	1.6316	0.7048	1.3279	1.4235	0.7372	0.9954	1.9564	1.5483	1.1233	0.4372	0.5912	0.491	0.4492	0.724	0.5709	1.1111	0.8151	0.9235	1.6801	0.7373	1.1881	1.1942	1.2373	1.1942	1.6326	1.1799	2.0866	0.6745	0.7629	2.645	2.5511	1.0937	0.8906	1.1945	0.6853	1.4698	1.1428	0.8117	1.3192	0.7068	1.0023	0.9108	1.1937	0.6794	0.3594	0.6521	0.4097	0.4636	0.7276	0.4153	0.7604	0.53	0.2655	1.0006	0.6266	0.9799	0.7155	0.9495	1.6652	0.8851	0.9217	1.6283	0.9552	1.2215	1.1418	1.2738	1.3789	0.7331	1.3836	0.6747	0.7377	0.979	0.9387	1.515	3.0915	0.8495	0.9603	0.6931	0.8183	0.8706	0.8313	0.8123	1.0563	1.0717	0.9994	0.6253	1.0121	1.2988	1.0535
572	1.1072	1.1903	0.8222	0.9145	1.2247	1.0776	1.7244	2.2897	0.9989	1.0311	1.3905	1.5825	0.8934	0.9634	0.966	1.282	0.9296	0.892	1.0573	1.1334	0.997	0.8414	0.9786	0.8922	1.4347	0.9349	0.8088	0.8578	0.9001	1.0143	0.9922	0.8868	0.8615	1.0334	1.1649	0.976	0.9502	0.915	1.488	1.0448	1.0171	1.0336	1.0911	0.9384	0.9812	0.9651	2.4746	1.5168	1.1098	1.2164	1.0788	1.0652	1.0604	1.0217	0.8265	0.8937	0.8825	0.9219	1.0135	1.0928	0.9935	0.9471	0.6933	0.6293	0.9505	0.969	0.8149	0.9585	1.1313	1.2538	1.46	1.8912	0.9801	1.0274	1.211	0.8108	1.1045	0.8933	1.2209	1.2147	0.9178	0.7922	1.03	1.2176	1.1056	1.3252	1.0168	1.0867	0.927	0.4901	0.9666	1.3152	1.0741	1.2298	0.9127	0.9371	1.1054	1.2072	0.8359	0.898	1.1735	1.0153	0.8341	0.8714	0.9785	1.0296	0.8875	0.9477	1.2274	1.1267	1.0237	0.9421	1	1.0558	0.8405	1.0647	0.9076	0.9414	0.8698	0.8902	1.3241	1.478	1	0.9273	0.8999	0.9176
1268	2.0925	1.0444	2.3595	1.3043	0.5945	0.5897	1.2804	0.955	1.0437	1.0625	0.6783	1.122	0.8964	0.9085	1.0763	1.1798	1.3045	1.6705	1.0105	1.1764	1.2288	1.3422	1.5798	1.7314	0.7689	0.988	0.9162	1.0037	0.9159	0.9803	0.728	0.7215	0.831	0.5858	0.8173	0.7825	1.0701	1.1062	1.3274	1.5607	0.8439	0.9254	0.8371	0.8161	1.2233	0.9994	0.9318	1.1743	1.0376	1.3779	1.265	1.0524	0.8414	0.7478	0.9471	1.1296	1.3947	1.0966	0.8295	0.6385	0.7991	1.0108	0.5812	1.2504	1.5373	1.4241	0.9207	0.9729	0.8373	0.7872	0.6704	1.4348	0.6012	1.0743	2.4931	0.8987	0.626	1.2113	0.6234	0.7254	0.9552	0.728	0.9725	0.9768	1.2314	1.8548	0.861	0.8648	0.704	0.6482	0.8175	1.3028	1.1995	1.3282	1.2148	0.944	1.1785	1.3113	1.0421	1.0168	1.4324	1.1847	1.0585	1.1223	0.9611	0.7311	1.4489	1.1101	0.8474	0.739	1.2684	0.5571	0.8413	0.4989	1.917	0.8354	0.781	0.7713	1.5673	1.0006	1.3997	1.0479	0.9462	1.4677	0.932	1.3164
338	1.373	0.8999	0.8496	0.7373	1.529	1.1065	3.5087	3.2979	1.2828	1.0764	1.0912	1.0719	0.9808	0.885	1.9447	1.6223	1.0515	1.4715	0.4143	0.8213	0.8799	0.9699	0.8236	0.9733	1.9715	1.4873	0.6685	0.9743	0.531	0.5716	0.7838	0.6685	1.4986	1.6655	1.0647	1.0287	0.8875	1.0666	1.1835	0.8322	0.8143	0.7464	1.3946	1.3677	1.4339	1.3982	2.9674	2.2565	0.8178	0.6513	0.8047	0.7964	1.1567	1.3019	0.6714	0.5565	0.4012	0.2792	1.0843	0.7278	0.4381	0.8845	0.8879	0.8855	0.9178	0.8094	0.7956	0.9692	1.1274	0.8815	1.2004	1.2766	1.4702	0.9308	1.8179	1.094	0.4773	0.8141	1.5317	0.9417	0.6609	1.1101	0.9501	1.0231	0.8566	1.2095	0.819	0.8958	1.3028	0.6668	1.2733	0.9659	1.0991	1.6266	1.4359	1.4719	1.0651	1.5198	0.8343	0.745	1.0319	0.9702	0.9281	0.6524	1.6042	1.844	1.0712	0.9901	1.7132	1.6827	1.0908	0.8411	0.851	0.9726	0.8536	1.0061	0.9485	0.9939	1.0404	1.2516	1.1826	0.6069	0.7506	0.2926	0.7094	0.767
100008928	0.8942	1.6607	1.0505	0.8818	0.6176	0.8347	1.5462	1.0336	0.6687	1.154	0.947	1.0555	0.6116	0.9069	0.87	0.8047	0.9765	0.9537	1.1909	1.7284	1.526	1.2715	0.9844	0.789	0.5033	1.9473	0.6885	0.8819	1.4305	0.8198	0.6588	0.9277	0.7647	1.1814	1.0086	1.1906	0.9914	0.8712	1.0328	0.5227	1.5067	1.8622	1.9776	1.0734	1.1015	0.77	0.9734	1.0367	1.4287	0.927	1.1792	0.675	0.79	0.7168	1.2241	1.6856	0.943	0.88	0.5978	0.7766	1.1256	1.1159	0.9942	0.9066	1.3737	1.371	2.6957	2.3754	0.8308	0.9117	2.1215	3.7215	1.2332	0.71	2.8309	1.2467	0.6361	1.1943	1.0572	0.9428	2.7979	0.8441	1.2529	0.8579	2.1492	1.8952	1.0924	0.732	0.5585	0.2731	0.6762	0.8691	1.1126	0.7724	1.804	1.2874	1.0062	1.3126	1.5576	1.5141	1.2474	0.6608	1.219	1.1851	0.5391	0.6085	0.9859	0.7318	0.7257	0.8002	0.6961	1.016	0.8299	1.2502	1.8964	1.9384	1.7144	0.8792	1.3423	0.7851	2.03	1.4947	1.5123	2.3464	0.8849	1.0551
